wn:00056930v	birth
wn:00056930v	have
wn:00057410v	lie-in
wn:00057506v	labor
wn:00057506v	labour
wn:00057665v	twin
wn:00057764v	drop
wn:00057895v	foal
wn:00058014v	cub
wn:00058135v	kitten
wn:00058265v	lamb
wn:00058401v	litter
wn:00058516v	whelp
wn:00058516v	pup
wn:00058645v	farrow
wn:00058645v	pig
wn:00058794v	fawn
wn:00058897v	calve
wn:00058897v	have-young
wn:00059019v	have-a-bun-in-the-oven
wn:00059019v	bear
wn:00059019v	carry
wn:00059019v	gestate
wn:00059019v	expect
wn:00059376v	expect
wn:00059559v	carry-to-term
wn:00059769v	miscarry
wn:00059899v	abort
wn:00060063v	abort
wn:00060185v	brood
wn:00060185v	hatch
wn:00060185v	cover
wn:00060185v	incubate
wn:00060477v	alter
wn:00060477v	neuter
wn:00060477v	spay
wn:00060477v	castrate
wn:00060701v	defeminize
wn:00060701v	defeminise
wn:00060833v	emasculate
wn:00060833v	castrate
wn:00060833v	demasculinize
wn:00060833v	demasculinise
wn:00061079v	caponize
wn:00061079v	caponise
wn:00061219v	geld
wn:00061219v	cut
wn:00061401v	vasectomize
wn:00061401v	vasectomise
wn:00061595v	sterilize
wn:00061595v	sterilise
wn:00061595v	desex
wn:00061595v	unsex
wn:00061595v	desexualize
wn:00061595v	desexualise
wn:00061595v	fix
wn:00061933v	face-lift
wn:00061933v	lift
wn:00062067v	trephine
wn:00062203v	menstruate
wn:00062203v	flow
wn:00062397v	ovulate
wn:00062582v	sterilize
wn:00062582v	sterilise
wn:00062774v	antisepticize
wn:00062973v	autoclave
wn:00063095v	hatch
wn:00063291v	irritate
wn:00063557v	inflame
wn:00063724v	inflame
wn:00063916v	soothe
wn:00064095v	relieve
wn:00064095v	alleviate
wn:00064095v	palliate
wn:00064095v	assuage
wn:00064487v	massage
wn:00064643v	hurt
wn:00064889v	indispose
wn:00065070v	suffer
wn:00065070v	hurt
wn:00065370v	have
wn:00065495v	be-well
wn:00065639v	suffer
wn:00065639v	sustain
wn:00065639v	have
wn:00065639v	get
wn:00066025v	wail
wn:00066025v	whimper
wn:00066025v	mewl
wn:00066025v	pule
wn:00066191v	cry
wn:00066191v	weep
wn:00066685v	cry
wn:00066862v	bawl
wn:00066977v	tear
wn:00067129v	sob
wn:00067274v	snivel
wn:00067274v	sniffle
wn:00067274v	blubber
wn:00067274v	blub
wn:00067274v	snuffle
wn:00067545v	sweat
wn:00067545v	sudate
wn:00067545v	perspire
wn:00067850v	superfetate
wn:00067999v	exude
wn:00067999v	exudate
wn:00067999v	transude
wn:00067999v	ooze-out
wn:00067999v	ooze
wn:00068467v	distill
wn:00068467v	distil
wn:00068627v	reek
wn:00068627v	fume
wn:00068740v	transpire
wn:00068858v	extravasate
wn:00069012v	stream
wn:00069166v	gum
wn:00069295v	secrete
wn:00069295v	release
wn:00069570v	water
wn:00069747v	swelter
wn:00069879v	injure
wn:00069879v	wound
wn:00070439v	trample
wn:00070633v	concuss
wn:00070736v	calk
wn:00070816v	trouble
wn:00070816v	ail
wn:00070816v	pain
wn:00071037v	disagree-with
wn:00071178v	torture
wn:00071178v	excruciate
wn:00071178v	torment
wn:00071547v	rack
wn:00071646v	martyr
wn:00071646v	martyrize
wn:00071646v	martyrise
wn:00071803v	pull
wn:00071803v	overstretch
wn:00072012v	make
wn:00072012v	urinate
wn:00072012v	piddle
wn:00072012v	puddle
wn:00072012v	micturate
wn:00072012v	piss
wn:00072012v	pee
wn:00072012v	pee-pee
wn:00072012v	make-water
wn:00072012v	relieve-oneself
wn:00072012v	take-a-leak
wn:00072012v	spend-a-penny
wn:00072012v	wee
wn:00072012v	wee-wee
wn:00072012v	pass-water
wn:00072586v	urinate
wn:00072730v	wet
wn:00072897v	stale
wn:00072989v	excrete
wn:00072989v	egest
wn:00072989v	eliminate
wn:00072989v	pass
wn:00073343v	evacuate
wn:00073343v	void
wn:00073343v	empty
wn:00073584v	suction
wn:00073813v	purge
wn:00074038v	stool
wn:00074038v	defecate
wn:00074038v	shit
wn:00074038v	take-a-shit
wn:00074038v	take-a-crap
wn:00074038v	ca-ca
wn:00074038v	crap
wn:00074038v	make
wn:00074453v	dung
wn:00074558v	constipate
wn:00074558v	bind
wn:00074730v	obstipate
wn:00074834v	shed-blood
wn:00074834v	bleed
wn:00074834v	hemorrhage
wn:00075021v	tire
wn:00075021v	wear-upon
wn:00075021v	tire-out
wn:00075021v	wear
wn:00075021v	weary
wn:00075021v	jade
wn:00075021v	wear-out
wn:00075021v	outwear
wn:00075021v	wear-down
wn:00075021v	fag-out
wn:00075021v	fag
wn:00075021v	fatigue
wn:00075421v	exhaust
wn:00075421v	wash-up
wn:00075421v	beat
wn:00075421v	tucker
wn:00075421v	tucker-out
wn:00075708v	frazzle
wn:00075875v	play
wn:00075998v	overtire
wn:00075998v	overweary
wn:00075998v	overfatigue
wn:00076114v	tire
wn:00076114v	pall
wn:00076114v	weary
wn:00076114v	fatigue
wn:00076114v	jade
wn:00076400v	vomit
wn:00076400v	vomit-up
wn:00076400v	purge
wn:00076400v	cast
wn:00076400v	sick
wn:00076400v	cat
wn:00076400v	be-sick
wn:00076400v	disgorge
wn:00076400v	regorge
wn:00076400v	retch
wn:00076400v	puke
wn:00076400v	barf
wn:00076400v	spew
wn:00076400v	spue
wn:00076400v	chuck
wn:00076400v	upchuck
wn:00076400v	honk
wn:00076400v	regurgitate
wn:00076400v	throw-up
wn:00077071v	spew
wn:00077071v	spew-out
wn:00077071v	eruct
wn:00077369v	keep-down
wn:00077458v	gag
wn:00077458v	heave
wn:00077458v	retch
wn:00077606v	gag
wn:00077606v	choke
wn:00077698v	gag
wn:00077698v	choke
wn:00077698v	strangle
wn:00077698v	suffocate
wn:00077950v	choke
wn:00077950v	strangle
wn:00078138v	freeze
wn:00078316v	swelter
wn:00078401v	suffer
wn:00078578v	gnash
wn:00078665v	ail
wn:00078760v	treat
wn:00078760v	care-for
wn:00079470v	correct
wn:00079629v	insufflate
wn:00079788v	detox
wn:00079788v	detoxify
wn:00079951v	irrigate
wn:00080169v	iodize
wn:00080169v	iodise
wn:00080304v	doctor
wn:00080456v	vet
wn:00080589v	vet
wn:00080705v	nurse
wn:00080929v	manipulate
wn:00081072v	administer
wn:00081072v	dispense
wn:00081367v	transfuse
wn:00081509v	digitalize
wn:00081725v	bring-around
wn:00081725v	cure
wn:00081725v	heal
wn:00082081v	help
wn:00082081v	aid
wn:00082308v	comfort
wn:00082308v	ease
wn:00082563v	remedy
wn:00082563v	relieve
wn:00082714v	dress
wn:00082929v	poultice
wn:00082929v	plaster
wn:00083124v	bandage
wn:00083334v	ligate
wn:00083523v	strap
wn:00083661v	splint
wn:00083809v	operate-on
wn:00083809v	operate
wn:00084107v	venesect
wn:00084230v	medicate
wn:00084230v	medicine
wn:00084562v	medicate
wn:00084738v	drug
wn:00084738v	dose
wn:00085046v	dope
wn:00085046v	dope-up
wn:00085246v	soup
wn:00085353v	overdose
wn:00085353v	o.d.
wn:00085506v	narcotize
wn:00085506v	narcotise
wn:00085626v	anoint
wn:00085626v	inunct
wn:00085626v	oil
wn:00085626v	anele
wn:00085626v	embrocate
wn:00085907v	salve
wn:00086077v	bleed
wn:00086077v	leech
wn:00086077v	phlebotomize
wn:00086077v	phlebotomise
wn:00086320v	inject
wn:00086320v	shoot
wn:00086598v	infuse
wn:00086835v	immunize
wn:00086835v	immunise
wn:00086835v	inoculate
wn:00086835v	vaccinate
wn:00087290v	cup
wn:00087290v	transfuse
wn:00087454v	sicken
wn:00087454v	come-down
wn:00087653v	wan
wn:00087736v	contract
wn:00087736v	take
wn:00087736v	get
wn:00087988v	catch
wn:00088120v	catch-cold
wn:00088209v	sicken
wn:00088339v	poison
wn:00088532v	intoxicate
wn:00088713v	infect
wn:00088713v	taint
wn:00088972v	superinfect
wn:00089154v	smut
wn:00089324v	disinfect
wn:00089602v	chlorinate
wn:00089750v	infect
wn:00089973v	canker
wn:00090075v	canker
wn:00090186v	traumatize
wn:00090186v	traumatise
wn:00090186v	shock
wn:00090386v	shock
wn:00090513v	galvanize
wn:00090513v	galvanise
wn:00090708v	mutilate
wn:00090708v	mar
wn:00090888v	maim
wn:00091124v	twist
wn:00091124v	sprain
wn:00091124v	wrench
wn:00091124v	turn
wn:00091124v	wrick
wn:00091124v	rick
wn:00091513v	subluxate
wn:00091647v	cripple
wn:00091647v	lame
wn:00091851v	hamstring
wn:00091968v	disable
wn:00091968v	invalid
wn:00091968v	incapacitate
wn:00091968v	handicap
wn:00092204v	hock
wn:00092293v	devolve
wn:00092293v	deteriorate
wn:00092293v	drop
wn:00092293v	degenerate
wn:00092690v	recuperate
wn:00092690v	recover
wn:00092690v	convalesce
wn:00093020v	snap-back
wn:00093163v	recuperate
wn:00093327v	relapse
wn:00093327v	lapse
wn:00093327v	recidivate
wn:00093327v	regress
wn:00093327v	retrogress
wn:00093327v	fall-back
wn:00093593v	languish
wn:00093593v	fade
wn:00093775v	waste
wn:00093775v	rot
wn:00093979v	atrophy
wn:00094153v	hypertrophy
wn:00094312v	fledge
wn:00094312v	feather
wn:00094460v	grow
wn:00094460v	develop
wn:00094460v	produce
wn:00094460v	get
wn:00094460v	acquire
wn:00095012v	regrow
wn:00095271v	spring
wn:00095377v	sprout
wn:00095377v	stock
wn:00095595v	stool
wn:00095595v	tiller
wn:00095747v	leaf
wn:00095870v	pod
wn:00095990v	teethe
wn:00096136v	cut
wn:00096264v	ankylose
wn:00096264v	ancylose
wn:00096396v	ankylose
wn:00096396v	ancylose
wn:00096520v	pupate
wn:00096648v	work-up
wn:00096648v	get-up
wn:00096766v	fester
wn:00096766v	maturate
wn:00096766v	suppurate
wn:00097029v	draw
wn:00097179v	suppurate
wn:00097179v	mature
wn:00097394v	necrose
wn:00097394v	gangrene
wn:00097394v	mortify
wn:00097394v	sphacelate
wn:00097621v	regenerate
wn:00097621v	revitalize
wn:00097781v	rejuvenate
wn:00097941v	regenerate
wn:00098083v	resuscitate
wn:00098083v	revive
wn:00098346v	boot
wn:00098346v	reboot
wn:00098346v	bring-up
wn:00098517v	resurrect
wn:00098517v	raise
wn:00098517v	upraise
wn:00098770v	resurrect
wn:00098770v	rise
wn:00098770v	uprise
wn:00098963v	scab
wn:00099089v	skin-over
wn:00099184v	heal
wn:00099374v	granulate
wn:00099517v	poop-out
wn:00099517v	peter-out
wn:00099517v	run-down
wn:00099517v	run-out
wn:00099517v	conk-out
wn:00099721v	exercise
wn:00099721v	work-out
wn:00100044v	train
wn:00100235v	tumble
wn:00100410v	roll
wn:00100551v	exercise
wn:00100551v	work
wn:00100551v	work-out
wn:00100905v	warm-up
wn:00101137v	limber
wn:00101277v	tone
wn:00101277v	tone-up
wn:00101277v	strengthen
wn:00101434v	stretch
wn:00101434v	stretch-out
wn:00101629v	fart
wn:00101629v	break-wind
wn:00101779v	snuffle
wn:00101779v	snivel
wn:00101956v	spit
wn:00101956v	ptyalize
wn:00101956v	ptyalise
wn:00101956v	spew
wn:00101956v	spue
wn:00102303v	splutter
wn:00102303v	sputter
wn:00102303v	spit-out
wn:00102420v	stub
wn:00102586v	harm
wn:00102791v	salivate
wn:00102974v	drivel
wn:00102974v	drool
wn:00102974v	slabber
wn:00102974v	slaver
wn:00102974v	slobber
wn:00102974v	dribble
wn:00103317v	blush
wn:00103317v	crimson
wn:00103317v	flush
wn:00103317v	redden
wn:00103619v	pale
wn:00103619v	blanch
wn:00103619v	blench
wn:00103741v	etiolate
wn:00103875v	tan
wn:00103875v	bronze
wn:00104026v	suntan
wn:00104147v	sun
wn:00104147v	sunbathe
wn:00104299v	sunburn
wn:00104299v	burn
wn:00104465v	generalize
wn:00104465v	generalise
wn:00104667v	metastasize
wn:00104667v	metastasise
wn:00104868v	exhaust
wn:00104868v	discharge
wn:00104868v	expel
wn:00104868v	eject
wn:00104868v	release
wn:00105333v	emit
wn:00105333v	breathe
wn:00105333v	pass-off
wn:00105554v	joke
wn:00105554v	jest
wn:00105778v	clown
wn:00105778v	clown-around
wn:00105778v	antic
wn:00105958v	feel
wn:00106217v	feel-like-a-million
wn:00106217v	feel-like-a-million-dollars
wn:00106412v	suffocate
wn:00106592v	gown
wn:00106723v	jaundice
wn:00106843v	piffle
wn:00106960v	run-down
wn:00106960v	run-over
wn:00107110v	pack-on
wn:00107231v	call
wn:00107369v	make
wn:00107468v	make-as-if
wn:00107604v	break
wn:00107739v	fracture
wn:00107739v	break
wn:00107943v	fracture
wn:00108121v	refracture
wn:00108303v	fracture
wn:00108475v	cut
wn:00108604v	give
wn:00108747v	give
wn:00108909v	pack
wn:00109263v	snuff
wn:00109389v	froth
wn:00109540v	lather
wn:00109660v	change
wn:00113420v	shade
wn:00113605v	shade
wn:00113728v	gel
wn:00113853v	brutalize
wn:00113853v	brutalise
wn:00113853v	animalize
wn:00113853v	animalise
wn:00114052v	brutalize
wn:00114052v	brutalise
wn:00114052v	animalize
wn:00114052v	animalise
wn:00114291v	caramelize
wn:00114291v	caramelise
wn:00114481v	rasterize
wn:00114615v	caramelize
wn:00114615v	caramelise
wn:00114837v	convert
wn:00115157v	convert
wn:00116079v	humify
wn:00116203v	verbalize
wn:00116203v	verbalise
wn:00116365v	creolize
wn:00116496v	sporulate
